date,demand,is_holiday,is_promo
2013-09-24,253.01,0,0
2013-09-25,260.53,0,0
2013-09-26,315.95,0,0
2013-09-27,289.05,0,0
2013-09-28,435.66,0,0
2013-09-29,344.64,0,0
2013-09-30,250.49,0,0
2013-10-01,251.31,0,0
2013-10-02,251.69,0,0
2013-10-03,302.27,0,0
2013-10-04,255.24,0,0
2013-10-05,289.53,0,0
2013-10-06,292.81,0,0
2013-10-07,300.35,0,0
2013-10-08,305.21,0,0
2013-10-09,313.89,0,0
2013-10-10,309.86,0,0
2013-10-11,302.39,0,0
2013-10-12,364.98,0,0
2013-10-13,277.9,0,0
2013-10-14,214.9,0,0
2013-10-15,281.18,0,0
2013-10-16,239.18,0,0
2013-10-17,277.99,0,0
2013-10-18,293.98,0,0
2013-10-19,342.72,0,0
2013-10-20,341.7,0,0
2013-10-21,286.44,0,0
2013-10-22,262.5,0,0
2013-10-23,252.45,0,0
2013-10-24,276.84,0,0
2013-10-25,266.23,0,0
2013-10-26,319.45,0,0
2013-10-27,390.43,0,0
2013-10-28,268.97,0,0
2013-10-29,266.83,0,0
2013-10-30,236.59,0,0
2013-10-31,297.03,0,0
2013-11-01,312.0,0,0
2013-11-02,354.47,0,0
2013-11-03,308.34,0,0
2013-11-04,294.84,0,0
2013-11-05,290.15,0,0
2013-11-06,269.79,0,0
2013-11-07,268.07,0,0
2013-11-08,318.42,0,0
2013-11-09,279.73,0,0
2013-11-10,274.77,0,0
2013-11-11,258.6,0,0
2013-11-12,205.37,0,0
2013-11-13,269.03,0,0
2013-11-14,235.86,0,0
2013-11-15,264.0,0,0
2013-11-16,313.64,0,0
2013-11-17,284.21,0,0
2013-11-18,236.48,0,0
2013-11-19,230.47,0,0
2013-11-20,245.08,0,0
2013-11-21,254.58,0,0
2013-11-22,249.99,0,0
2013-11-23,343.6,0,0
2013-11-24,221.91,0,0
2013-11-25,239.58,0,0
2013-11-26,227.0,0,0
2013-11-27,343.75,1,0
2013-11-28,207.26,0,0
2013-11-29,253.88,0,0
2013-11-30,302.11,0,0
2013-12-01,318.4,0,0
2013-12-02,257.24,0,0
2013-12-03,205.01,0,0
2013-12-04,227.34,0,0
2013-12-05,275.88,0,0
2013-12-06,227.12,0,0
2013-12-07,291.57,0,0
2013-12-08,275.7,0,0
2013-12-09,221.91,0,0
2013-12-10,300.78,0,0
2013-12-11,229.54,0,0
2013-12-12,253.03,0,0
2013-12-13,241.59,0,0
2013-12-14,307.15,0,0
2013-12-15,293.94,0,0
2013-12-16,230.31,0,0
2013-12-17,277.54,0,1
2013-12-18,202.71,0,0
2013-12-19,212.09,0,0
2013-12-20,289.0,0,0
2013-12-21,275.38,0,0
2013-12-22,208.05,0,0
2013-12-23,273.75,0,0
2013-12-24,273.81,1,0
2013-12-25,309.26,1,0
2013-12-26,286.54,0,0
2013-12-27,255.45,0,0
2013-12-28,278.56,0,0
2013-12-29,236.44,0,0
2013-12-30,192.8,0,0
2013-12-31,295.99,1,0
2014-01-01,316.01,1,0
2014-01-02,245.05,0,0
2014-01-03,248.02,0,0
2014-01-04,279.37,0,0
2014-01-05,207.17,0,0
2014-01-06,236.76,0,0
2014-01-07,222.78,0,0
2014-01-08,274.39,0,0
2014-01-09,239.88,0,0
2014-01-10,227.7,0,0
2014-01-11,281.1,0,0
2014-01-12,254.94,0,0
2014-01-13,240.98,0,0
2014-01-14,211.94,0,0
2014-01-15,198.61,0,0
2014-01-16,187.57,0,0
2014-01-17,255.35,0,0
2014-01-18,325.68,0,0
2014-01-19,263.93,0,0
2014-01-20,248.88,0,0
2014-01-21,244.11,0,0
2014-01-22,228.82,0,0
2014-01-23,219.93,0,0
2014-01-24,258.69,0,0
2014-01-25,319.46,0,0
2014-01-26,280.35,0,0
2014-01-27,241.03,0,0
2014-01-28,270.49,0,1
2014-01-29,213.19,0,0
2014-01-30,230.67,0,0
2014-01-31,247.01,0,0
2014-02-01,315.31,0,0
2014-02-02,192.0,0,0
2014-02-03,223.15,0,0
2014-02-04,223.22,0,0
2014-02-05,184.23,0,0
2014-02-06,255.89,0,0
2014-02-07,233.8,0,0
2014-02-08,268.74,0,0
2014-02-09,318.88,0,0
2014-02-10,251.54,0,0
2014-02-11,228.49,0,0
2014-02-12,229.02,0,0
2014-02-13,233.83,0,0
2014-02-14,417.71,1,0
2014-02-15,386.49,0,1
2014-02-16,240.54,0,0
2014-02-17,192.34,0,0
2014-02-18,233.68,0,0
2014-02-19,216.43,0,0
2014-02-20,199.61,0,0
2014-02-21,268.23,0,0
2014-02-22,277.31,0,0
2014-02-23,290.8,0,0
2014-02-24,236.55,0,0
2014-02-25,205.16,0,0
2014-02-26,245.16,0,0
2014-02-27,226.8,0,0
2014-02-28,234.38,0,0
2014-03-01,274.36,0,0
2014-03-02,303.82,0,0
2014-03-03,215.0,0,0
2014-03-04,259.3,0,0
2014-03-05,341.5,0,1
2014-03-06,219.46,0,0
2014-03-07,169.11,0,0
2014-03-08,327.21,0,0
2014-03-09,270.91,0,0
2014-03-10,214.52,0,0
2014-03-11,203.03,0,0
2014-03-12,224.8,0,0
2014-03-13,278.4,0,0
2014-03-14,261.58,0,0
2014-03-15,339.06,0,0
2014-03-16,295.49,0,0
2014-03-17,227.46,0,0
2014-03-18,213.7,0,0
2014-03-19,242.03,0,0
2014-03-20,267.11,0,0
2014-03-21,294.78,0,0
2014-03-22,288.78,0,0
2014-03-23,282.26,0,0
2014-03-24,261.03,0,0
2014-03-25,227.84,0,0
2014-03-26,212.04,0,0
2014-03-27,233.73,0,0
2014-03-28,260.17,0,0
2014-03-29,321.58,0,0
2014-03-30,321.69,0,0
2014-03-31,206.86,0,0
2014-04-01,213.4,0,0
2014-04-02,232.81,0,0
2014-04-03,284.17,0,0
2014-04-04,263.24,0,0
2014-04-05,298.03,0,0
2014-04-06,245.41,0,0
2014-04-07,271.46,0,0
2014-04-08,233.93,0,0
2014-04-09,226.71,0,0
2014-04-10,258.93,0,0
2014-04-11,314.95,0,0
2014-04-12,277.33,0,0
2014-04-13,270.38,0,0
2014-04-14,288.34,0,0
2014-04-15,245.81,0,0
2014-04-16,268.35,0,0
2014-04-17,278.8,0,0
2014-04-18,285.07,0,0
2014-04-19,316.56,0,0
2014-04-20,326.29,0,0
2014-04-21,291.71,0,0
2014-04-22,289.74,0,0
2014-04-23,229.8,0,0
2014-04-24,309.82,0,0
2014-04-25,271.11,0,0
2014-04-26,295.91,0,0
2014-04-27,294.78,0,0
2014-04-28,289.11,0,0
2014-04-29,269.76,0,0
2014-04-30,263.9,0,0
2014-05-01,292.69,0,0
2014-05-02,294.33,0,0
2014-05-03,313.27,0,0
2014-05-04,289.61,0,0
2014-05-05,268.7,0,0
2014-05-06,250.57,0,0
2014-05-07,226.11,0,0
2014-05-08,312.96,0,0
2014-05-09,294.37,0,0
2014-05-10,396.18,0,0
2014-05-11,266.97,0,0
2014-05-12,264.55,0,0
2014-05-13,248.84,0,0
2014-05-14,251.0,0,0
2014-05-15,275.91,0,0
2014-05-16,365.41,0,0
2014-05-17,345.9,0,0
2014-05-18,294.04,0,0
2014-05-19,229.6,0,0
2014-05-20,217.36,0,0
2014-05-21,251.68,0,0
2014-05-22,267.58,0,0
2014-05-23,301.88,0,0
2014-05-24,319.25,0,1
2014-05-25,325.06,0,0
2014-05-26,317.74,0,0
2014-05-27,333.21,0,0
2014-05-28,216.12,0,0
2014-05-29,271.76,0,0
2014-05-30,290.86,0,0
2014-05-31,363.81,0,0
2014-06-01,282.49,0,0
2014-06-02,335.24,0,0
2014-06-03,280.69,0,0
2014-06-04,282.07,0,0
2014-06-05,347.67,0,0
2014-06-06,326.03,0,0
2014-06-07,374.32,0,0
2014-06-08,299.37,0,0
2014-06-09,246.24,0,0
2014-06-10,266.02,0,0
2014-06-11,360.54,0,0
2014-06-12,324.79,0,0
2014-06-13,341.49,0,0
2014-06-14,320.21,0,0
2014-06-15,372.86,0,0
2014-06-16,258.52,0,0
2014-06-17,226.84,0,0
2014-06-18,274.39,0,0
2014-06-19,377.42,0,0
2014-06-20,402.43,0,0
2014-06-21,354.03,0,0
2014-06-22,322.4,0,0
2014-06-23,239.0,0,0
2014-06-24,298.31,0,0
2014-06-25,294.91,0,0
2014-06-26,413.6,0,1
2014-06-27,366.22,0,0
2014-06-28,362.02,0,0
2014-06-29,370.04,0,0
2014-06-30,279.66,0,0
2014-07-01,317.64,0,0
2014-07-02,283.73,0,0
2014-07-03,323.86,0,0
2014-07-04,472.79,1,0
2014-07-05,374.21,0,0
2014-07-06,385.6,0,0
2014-07-07,250.91,0,0
2014-07-08,261.23,0,0
2014-07-09,282.44,0,0
2014-07-10,252.32,0,0
2014-07-11,313.42,0,0
2014-07-12,371.01,0,0
2014-07-13,397.54,0,0
2014-07-14,313.08,0,0
2014-07-15,325.44,0,0
2014-07-16,310.65,0,0
2014-07-17,296.09,0,0
2014-07-18,350.73,0,0
2014-07-19,412.91,0,0
2014-07-20,402.37,0,0
2014-07-21,307.88,0,0
2014-07-22,239.45,0,0
2014-07-23,250.98,0,0
2014-07-24,309.03,0,0
2014-07-25,255.92,0,0
2014-07-26,454.91,0,0
2014-07-27,375.94,0,0
2014-07-28,280.72,0,0
2014-07-29,256.6,0,0
2014-07-30,333.09,0,0
2014-07-31,279.39,0,0
2014-08-01,299.81,0,0
2014-08-02,350.94,0,0
2014-08-03,361.94,0,0
2014-08-04,322.25,0,0
2014-08-05,330.4,0,0
2014-08-06,337.04,0,0
2014-08-07,312.32,0,0
2014-08-08,372.3,0,0
2014-08-09,360.91,0,0
2014-08-10,275.93,0,0
2014-08-11,293.68,0,0
2014-08-12,271.56,0,0
2014-08-13,286.61,0,0
2014-08-14,286.52,0,0
2014-08-15,323.8,0,0
2014-08-16,413.69,0,0
2014-08-17,414.88,0,0
2014-08-18,246.49,0,0
2014-08-19,249.27,0,0
2014-08-20,266.87,0,0
2014-08-21,337.39,0,0
2014-08-22,338.21,0,0
2014-08-23,346.85,0,0
2014-08-24,389.59,0,0
2014-08-25,346.07,0,0
2014-08-26,308.22,0,0
2014-08-27,282.57,0,0
2014-08-28,333.53,0,0
2014-08-29,327.5,0,0
2014-08-30,366.68,0,0
2014-08-31,331.45,0,0
2014-09-01,332.38,0,0
2014-09-02,300.61,0,0
2014-09-03,335.55,0,0
2014-09-04,353.44,0,0
2014-09-05,341.81,0,0
2014-09-06,353.65,0,0
2014-09-07,383.14,0,0
2014-09-08,311.6,0,0
2014-09-09,371.55,0,0
2014-09-10,303.5,0,0
2014-09-11,336.58,0,0
2014-09-12,338.61,0,0
2014-09-13,370.92,0,0
2014-09-14,418.32,0,1
2014-09-15,305.47,0,0
2014-09-16,303.75,0,0
2014-09-17,322.97,0,0
2014-09-18,316.3,0,0
2014-09-19,313.16,0,0
2014-09-20,357.02,0,0
2014-09-21,283.65,0,0
2014-09-22,338.99,0,0
2014-09-23,263.75,0,0
2014-09-24,326.63,0,0
2014-09-25,310.98,0,0
2014-09-26,328.51,0,0
2014-09-27,348.89,0,0
2014-09-28,303.22,0,0
2014-09-29,254.83,0,0
2014-09-30,337.62,0,0
2014-10-01,293.94,0,0
2014-10-02,328.37,0,0
2014-10-03,369.59,0,0
2014-10-04,343.23,0,0
2014-10-05,340.8,0,0
2014-10-06,286.52,0,0
2014-10-07,242.53,0,0
2014-10-08,276.45,0,0
2014-10-09,303.11,0,0
2014-10-10,296.48,0,0
2014-10-11,341.66,0,0
2014-10-12,408.28,0,1
2014-10-13,343.43,0,0
2014-10-14,214.35,0,0
2014-10-15,291.5,0,0
2014-10-16,281.84,0,0
2014-10-17,287.1,0,0
2014-10-18,338.21,0,0
2014-10-19,339.59,0,0
2014-10-20,301.2,0,0
2014-10-21,269.55,0,0
2014-10-22,305.08,0,0
2014-10-23,332.13,0,0
2014-10-24,323.82,0,0
2014-10-25,318.51,0,0
2014-10-26,327.4,0,0
2014-10-27,288.51,0,0
2014-10-28,245.14,0,0
2014-10-29,223.12,0,0
2014-10-30,216.68,0,0
2014-10-31,307.64,0,0
2014-11-01,347.53,0,0
2014-11-02,275.08,0,0
2014-11-03,302.83,0,0
2014-11-04,249.25,0,0
2014-11-05,303.16,0,0
2014-11-06,280.72,0,0
2014-11-07,255.24,0,0
2014-11-08,353.45,0,0
2014-11-09,409.38,0,1
2014-11-10,257.57,0,0
2014-11-11,207.58,0,0
2014-11-12,257.47,0,0
2014-11-13,244.49,0,0
2014-11-14,323.04,0,0
2014-11-15,311.16,0,0
2014-11-16,358.1,0,0
2014-11-17,198.35,0,0
2014-11-18,253.18,0,0
2014-11-19,296.98,0,0
2014-11-20,303.29,0,1
2014-11-21,287.59,0,0
2014-11-22,303.84,0,0
2014-11-23,272.42,0,0
2014-11-24,259.94,0,0
2014-11-25,219.2,0,0
2014-11-26,252.25,0,0
2014-11-27,364.3,1,0
2014-11-28,263.77,0,0
2014-11-29,275.41,0,0
2014-11-30,326.46,0,0
2014-12-01,271.88,0,0
2014-12-02,218.06,0,0
2014-12-03,211.93,0,0
2014-12-04,238.11,0,0
2014-12-05,296.45,0,0
2014-12-06,319.35,0,0
2014-12-07,318.78,0,0
2014-12-08,231.1,0,0
2014-12-09,215.11,0,0
2014-12-10,270.11,0,0
2014-12-11,242.13,0,0
2014-12-12,269.31,0,0
2014-12-13,252.07,0,0
2014-12-14,268.41,0,0
2014-12-15,274.62,0,0
2014-12-16,224.14,0,0
2014-12-17,267.06,0,0
2014-12-18,186.68,0,0
2014-12-19,255.8,0,0
2014-12-20,295.09,0,0
2014-12-21,335.45,0,0
2014-12-22,215.03,0,0
2014-12-23,251.25,0,0
2014-12-24,361.86,1,0
2014-12-25,313.94,1,0
2014-12-26,258.74,0,0
2014-12-27,309.47,0,0
2014-12-28,244.36,0,0
2014-12-29,231.31,0,0
2014-12-30,262.18,0,0
2014-12-31,340.45,1,0
2015-01-01,329.33,1,0
2015-01-02,270.11,0,0
2015-01-03,322.48,0,0
2015-01-04,290.73,0,0
2015-01-05,230.89,0,0
2015-01-06,278.24,0,0
2015-01-07,271.78,0,0
2015-01-08,265.89,0,0
2015-01-09,236.45,0,0
2015-01-10,261.16,0,0
2015-01-11,267.64,0,0
2015-01-12,241.2,0,0
2015-01-13,187.92,0,0
2015-01-14,249.51,0,0
2015-01-15,282.43,0,0
2015-01-16,281.17,0,0
2015-01-17,265.94,0,0
2015-01-18,253.18,0,0
2015-01-19,252.62,0,0
2015-01-20,224.06,0,0
2015-01-21,251.78,0,0
2015-01-22,254.26,0,0
2015-01-23,291.15,0,0
2015-01-24,252.62,0,0
2015-01-25,285.9,0,0
2015-01-26,234.01,0,0
2015-01-27,224.81,0,0
2015-01-28,260.72,0,0
2015-01-29,276.88,0,0
2015-01-30,299.85,0,0
2015-01-31,306.59,0,0
2015-02-01,272.87,0,0
2015-02-02,224.65,0,0
2015-02-03,185.08,0,0
2015-02-04,278.15,0,0
2015-02-05,231.99,0,0
2015-02-06,279.35,0,0
2015-02-07,317.5,0,0
2015-02-08,235.02,0,0
2015-02-09,213.28,0,0
2015-02-10,276.55,0,0
2015-02-11,244.22,0,0
2015-02-12,232.07,0,0
2015-02-13,266.12,0,0
2015-02-14,443.48,1,0
2015-02-15,297.68,0,0
2015-02-16,207.99,0,0
2015-02-17,272.22,0,0
2015-02-18,264.89,0,0
2015-02-19,237.74,0,0
2015-02-20,230.91,0,0
2015-02-21,325.36,0,0
2015-02-22,291.51,0,0
2015-02-23,197.65,0,0
2015-02-24,221.68,0,0
2015-02-25,317.44,0,0
2015-02-26,236.75,0,0
2015-02-27,238.34,0,0
2015-02-28,269.89,0,0
2015-03-01,335.47,0,0
2015-03-02,258.72,0,0
2015-03-03,340.95,0,1
2015-03-04,241.92,0,0
2015-03-05,288.51,0,0
2015-03-06,243.04,0,0
2015-03-07,306.25,0,0
2015-03-08,290.9,0,0
2015-03-09,294.3,0,0
2015-03-10,241.57,0,0
2015-03-11,227.08,0,0
2015-03-12,259.13,0,0
2015-03-13,217.07,0,0
2015-03-14,220.13,0,0
2015-03-15,309.25,0,0
2015-03-16,241.16,0,0
2015-03-17,231.61,0,0
2015-03-18,267.26,0,0
2015-03-19,300.97,0,0
2015-03-20,288.04,0,0
2015-03-21,376.1,0,0
2015-03-22,298.68,0,0
2015-03-23,261.12,0,0
2015-03-24,251.36,0,0
2015-03-25,218.29,0,0
2015-03-26,282.5,0,0
2015-03-27,203.76,0,0
2015-03-28,288.7,0,0
2015-03-29,294.23,0,0
2015-03-30,240.36,0,0
2015-03-31,233.72,0,0
2015-04-01,298.08,0,0
2015-04-02,293.79,0,0
2015-04-03,255.08,0,0
2015-04-04,297.56,0,0
2015-04-05,260.85,0,0
2015-04-06,272.22,0,0
2015-04-07,246.4,0,0
2015-04-08,202.2,0,0
2015-04-09,269.8,0,0
2015-04-10,304.54,0,0
2015-04-11,355.91,0,0
2015-04-12,306.44,0,0
2015-04-13,249.49,0,0
2015-04-14,310.12,0,0
2015-04-15,259.97,0,0
2015-04-16,299.29,0,0
2015-04-17,279.71,0,0
2015-04-18,343.81,0,0
2015-04-19,261.65,0,0
2015-04-20,246.04,0,0
2015-04-21,224.24,0,0
2015-04-22,248.61,0,0
2015-04-23,315.57,0,0
2015-04-24,281.96,0,0
2015-04-25,367.84,0,0
2015-04-26,364.25,0,0
2015-04-27,268.25,0,0
2015-04-28,367.5,0,1
2015-04-29,279.74,0,0
2015-04-30,285.1,0,0
2015-05-01,336.78,0,0
2015-05-02,405.45,0,0
2015-05-03,296.77,0,0
2015-05-04,245.6,0,0
2015-05-05,249.58,0,0
2015-05-06,303.83,0,0
2015-05-07,322.22,0,0
2015-05-08,286.64,0,0
2015-05-09,267.31,0,0
2015-05-10,303.56,0,0
2015-05-11,295.2,0,0
2015-05-12,277.25,0,0
2015-05-13,287.87,0,0
2015-05-14,280.94,0,0
2015-05-15,348.81,0,0
2015-05-16,369.75,0,0
2015-05-17,352.15,0,0
2015-05-18,299.53,0,0
2015-05-19,295.43,0,0
2015-05-20,299.91,0,0
2015-05-21,265.54,0,0
2015-05-22,330.85,0,0
2015-05-23,393.33,0,0
2015-05-24,383.92,0,0
2015-05-25,301.6,0,0
2015-05-26,253.64,0,0
2015-05-27,264.88,0,0
2015-05-28,290.08,0,0
2015-05-29,323.32,0,0
2015-05-30,356.53,0,0
2015-05-31,292.85,0,0
2015-06-01,259.3,0,0
2015-06-02,216.34,0,0
2015-06-03,190.59,0,0
2015-06-04,296.61,0,0
2015-06-05,411.69,0,0
2015-06-06,438.81,0,0
2015-06-07,313.06,0,0
2015-06-08,307.19,0,0
2015-06-09,244.79,0,0
2015-06-10,253.27,0,0
2015-06-11,259.81,0,0
2015-06-12,323.18,0,0
2015-06-13,364.35,0,0
2015-06-14,361.8,0,0
2015-06-15,328.7,0,0
2015-06-16,285.07,0,0
2015-06-17,308.74,0,0
2015-06-18,273.84,0,0
2015-06-19,284.54,0,0
2015-06-20,322.4,0,0
2015-06-21,380.76,0,0
2015-06-22,294.05,0,0
2015-06-23,245.43,0,0
2015-06-24,305.07,0,0
2015-06-25,273.07,0,0
2015-06-26,399.61,0,0
2015-06-27,365.69,0,0
2015-06-28,385.78,0,0
2015-06-29,433.31,0,1
2015-06-30,271.92,0,0
2015-07-01,313.89,0,0
2015-07-02,342.59,0,0
2015-07-03,352.37,0,0
2015-07-04,544.8,1,0
2015-07-05,310.7,0,0
2015-07-06,327.14,0,0
2015-07-07,295.13,0,0
2015-07-08,314.8,0,0
2015-07-09,356.7,0,0
2015-07-10,364.6,0,0
2015-07-11,403.4,0,0
2015-07-12,385.65,0,0
2015-07-13,422.39,0,1
2015-07-14,355.64,0,0
2015-07-15,304.8,0,0
2015-07-16,329.87,0,0
2015-07-17,390.12,0,0
2015-07-18,363.13,0,0
2015-07-19,306.66,0,0
2015-07-20,336.31,0,0
2015-07-21,298.58,0,0
2015-07-22,271.2,0,0
2015-07-23,434.08,0,1
2015-07-24,399.53,0,0
2015-07-25,319.05,0,0
2015-07-26,403.31,0,0
2015-07-27,225.84,0,0
2015-07-28,299.0,0,0
2015-07-29,367.22,0,0
2015-07-30,308.07,0,0
2015-07-31,345.73,0,0
2015-08-01,432.29,0,0
2015-08-02,293.63,0,0
2015-08-03,316.75,0,0
2015-08-04,299.98,0,0
2015-08-05,375.22,0,0
2015-08-06,285.82,0,0
2015-08-07,335.61,0,0
2015-08-08,351.54,0,0
2015-08-09,316.05,0,0
2015-08-10,353.03,0,0
2015-08-11,307.11,0,0
2015-08-12,287.99,0,0
2015-08-13,309.93,0,0
2015-08-14,331.11,0,0
2015-08-15,368.18,0,0
2015-08-16,317.45,0,0
2015-08-17,305.15,0,0
2015-08-18,298.25,0,0
2015-08-19,295.24,0,0
2015-08-20,324.09,0,0
2015-08-21,448.98,0,1
2015-08-22,372.31,0,0
2015-08-23,352.36,0,0
2015-08-24,384.74,0,0
2015-08-25,370.88,0,0
2015-08-26,272.91,0,0
2015-08-27,288.14,0,0
2015-08-28,303.87,0,0
2015-08-29,436.68,0,0
2015-08-30,335.54,0,0
2015-08-31,314.67,0,0
2015-09-01,462.54,0,1
2015-09-02,309.83,0,0
2015-09-03,339.74,0,0
2015-09-04,365.07,0,0
2015-09-05,366.39,0,0
2015-09-06,399.63,0,0
2015-09-07,275.02,0,0
2015-09-08,347.23,0,0
2015-09-09,293.84,0,0
2015-09-10,296.37,0,0
2015-09-11,299.25,0,0
2015-09-12,347.97,0,0
2015-09-13,338.86,0,0
2015-09-14,215.51,0,0
2015-09-15,290.64,0,0
2015-09-16,280.25,0,0
2015-09-17,335.37,0,0
2015-09-18,343.37,0,0
2015-09-19,353.99,0,0
2015-09-20,329.39,0,0
2015-09-21,296.75,0,0
2015-09-22,343.62,0,0
2015-09-23,272.52,0,0
2015-09-24,287.79,0,0
2015-09-25,293.19,0,0
2015-09-26,312.97,0,0
2015-09-27,355.13,0,0
2015-09-28,301.77,0,0
2015-09-29,329.67,0,0
2015-09-30,410.53,0,1
2015-10-01,390.25,0,0
2015-10-02,331.29,0,0
2015-10-03,359.58,0,0
2015-10-04,289.71,0,0
2015-10-05,307.22,0,0
2015-10-06,285.48,0,0
2015-10-07,305.38,0,0
2015-10-08,261.41,0,0
2015-10-09,337.78,0,0
2015-10-10,372.05,0,0
2015-10-11,352.57,0,0
2015-10-12,271.92,0,0
2015-10-13,328.01,0,0
2015-10-14,355.49,0,0
2015-10-15,267.69,0,0
2015-10-16,342.93,0,0
2015-10-17,239.43,0,0
2015-10-18,355.47,0,0
2015-10-19,228.02,0,0
2015-10-20,258.32,0,0
2015-10-21,237.04,0,0
2015-10-22,289.41,0,0
2015-10-23,338.64,0,0
2015-10-24,273.07,0,0
2015-10-25,309.59,0,0
2015-10-26,265.66,0,0
2015-10-27,315.83,0,0
2015-10-28,290.67,0,0
2015-10-29,255.26,0,0
2015-10-30,296.6,0,0
2015-10-31,403.52,0,0
2015-11-01,341.96,0,0
2015-11-02,247.4,0,0
2015-11-03,264.38,0,0
2015-11-04,271.58,0,0
2015-11-05,270.14,0,0
2015-11-06,253.58,0,0
2015-11-07,325.08,0,0
2015-11-08,364.2,0,0
2015-11-09,269.98,0,0
2015-11-10,260.47,0,0
2015-11-11,279.2,0,0
2015-11-12,352.83,0,0
2015-11-13,290.57,0,0
2015-11-14,372.24,0,0
2015-11-15,286.34,0,0
2015-11-16,253.15,0,0
2015-11-17,265.41,0,0
2015-11-18,253.45,0,0
2015-11-19,268.95,0,0
2015-11-20,328.66,0,0
2015-11-21,309.63,0,0
2015-11-22,309.29,0,0
2015-11-23,286.22,0,0
2015-11-24,232.19,0,0
2015-11-25,295.94,0,0
2015-11-26,278.83,0,0
2015-11-27,388.16,1,0
2015-11-28,256.48,0,0
2015-11-29,290.95,0,0
2015-11-30,264.47,0,0
2015-12-01,306.01,0,0
2015-12-02,267.62,0,0
2015-12-03,304.71,0,0
2015-12-04,252.57,0,0
2015-12-05,311.66,0,0
2015-12-06,336.62,0,0
2015-12-07,243.52,0,0
2015-12-08,275.58,0,0
2015-12-09,268.85,0,0
2015-12-10,276.77,0,0
2015-12-11,269.06,0,0
2015-12-12,273.58,0,0
2015-12-13,444.23,0,1
2015-12-14,267.95,0,0
2015-12-15,257.19,0,0
2015-12-16,235.81,0,0
2015-12-17,266.16,0,0
2015-12-18,285.75,0,0
2015-12-19,314.75,0,0
2015-12-20,317.66,0,0
2015-12-21,228.79,0,0
2015-12-22,211.38,0,0
2015-12-23,252.8,0,0
2015-12-24,285.93,1,0
2015-12-25,356.84,1,0
2015-12-26,289.31,0,0
2015-12-27,304.72,0,0
2015-12-28,302.04,0,0
2015-12-29,196.34,0,0
2015-12-30,307.02,0,0
2015-12-31,331.1,1,0
2016-01-01,380.43,1,0
2016-01-02,264.88,0,0
2016-01-03,317.41,0,0
2016-01-04,247.46,0,0
2016-01-05,243.06,0,0
2016-01-06,187.7,0,0
2016-01-07,245.4,0,0
2016-01-08,293.54,0,0
2016-01-09,299.19,0,0
2016-01-10,320.52,0,0
2016-01-11,268.76,0,0
2016-01-12,226.28,0,0
2016-01-13,286.45,0,0
2016-01-14,256.39,0,0
2016-01-15,274.69,0,0
2016-01-16,301.34,0,0
2016-01-17,287.41,0,0
2016-01-18,178.61,0,0
2016-01-19,237.96,0,0
2016-01-20,209.44,0,0
2016-01-21,300.12,0,0
2016-01-22,308.84,0,0
2016-01-23,332.15,0,0
2016-01-24,270.91,0,0
2016-01-25,223.78,0,0
2016-01-26,225.27,0,0
2016-01-27,288.81,0,0
2016-01-28,232.74,0,0
2016-01-29,201.43,0,0
2016-01-30,342.61,0,0
2016-01-31,321.5,0,0
2016-02-01,278.17,0,0
2016-02-02,264.16,0,0
2016-02-03,261.48,0,0
2016-02-04,254.78,0,0
2016-02-05,211.8,0,0
2016-02-06,311.41,0,0
2016-02-07,300.09,0,0
2016-02-08,242.38,0,0
2016-02-09,236.15,0,0
2016-02-10,211.29,0,0
2016-02-11,230.08,0,0
2016-02-12,328.03,0,0
2016-02-13,365.57,0,0
2016-02-14,385.47,1,0
2016-02-15,253.35,0,0
2016-02-16,216.97,0,0
2016-02-17,259.72,0,0
2016-02-18,305.37,0,0
2016-02-19,224.28,0,0
2016-02-20,318.54,0,0
2016-02-21,304.87,0,0
2016-02-22,258.06,0,0
2016-02-23,288.06,0,0
2016-02-24,304.19,0,0
2016-02-25,246.47,0,0
2016-02-26,297.07,0,0
2016-02-27,309.15,0,0
2016-02-28,261.34,0,0
2016-02-29,254.84,0,0
2016-03-01,260.49,0,0
2016-03-02,256.98,0,0
2016-03-03,235.01,0,0
2016-03-04,268.71,0,0
2016-03-05,292.7,0,0
2016-03-06,263.55,0,0
2016-03-07,270.02,0,0
2016-03-08,247.12,0,0
2016-03-09,276.06,0,0
2016-03-10,232.28,0,0
2016-03-11,262.77,0,0
2016-03-12,369.12,0,0
2016-03-13,293.77,0,0
2016-03-14,258.34,0,0
2016-03-15,237.27,0,0
2016-03-16,283.25,0,0
2016-03-17,300.08,0,0
2016-03-18,324.0,0,0
2016-03-19,334.43,0,0
2016-03-20,274.86,0,0
2016-03-21,309.69,0,0
2016-03-22,275.34,0,0
2016-03-23,246.02,0,0
2016-03-24,309.26,0,0
2016-03-25,274.79,0,0
2016-03-26,365.28,0,0
2016-03-27,356.89,0,0
2016-03-28,234.53,0,0
2016-03-29,271.7,0,0
2016-03-30,291.89,0,0
2016-03-31,346.21,0,0
2016-04-01,271.35,0,0
2016-04-02,387.29,0,0
2016-04-03,310.83,0,0
2016-04-04,223.17,0,0
2016-04-05,263.28,0,0
2016-04-06,265.24,0,0
2016-04-07,243.16,0,0
2016-04-08,307.48,0,0
2016-04-09,370.1,0,0
2016-04-10,316.76,0,0
2016-04-11,256.83,0,0
2016-04-12,256.96,0,0
